Avg_Area_Income,House_Age,Rooms,Bedrooms,Area_Population,Price,State
64538.57112,6,9,3,36678.06362,1548322.501,GU
76008.08024,5,8,4,39842.86297,1411749.107,KS
87119.12147,7,7,4,34671.59841,1601904.357,WV
62850.31598,6,7,4,37764.36224,1277297.483,OH
66295.08116,6,7,3,28112.16904,1061552.022,NH
63185.83685,7,7,3,40080.6906,1115013.147,CO
74256.17524,4,7,3,34684.09713,1020842.531,PW
71668.30003,8,7,4,31352.40923,1440961.857,SD
54476.23769,6,6,2,33533.91966,817377.311,AS
85281.68718,7,7,2,22887.72189,1381536.934,CO
72137.83744,5,9,3,38259.2238,1273067.036,IA
66112.53645,8,7,6,20795.15006,1376714.674,NC
67047.181,6,7,2,37937.1943,1293746.876,PA
89358.86602,6,7,3,34063.60356,1750908.224,LA
50189.1408,7,5,3,35043.81895,555811.4067,OR
73119.72041,7,7,5,35426.69013,1578829.012,NV
67972.63008,5,6,3,27865.33079,911202.1683,AR
71739.61218,7,8,5,37030.72731,1628751.935,NC
67292.60387,6,7,2,41837.85872,1245400.955,VA
70243.43512,6,6,2,24647.90591,993725.2172,AZ
78274.52643,5,9,4,56299.7726,1816099.138,MH
84332.50332,6,9,4,33107.34283,1570583.34,AS
79550.64138,7,8,4,43636.50449,1626321.321,MD
79698.22092,4,7,2,42046.3404,1262494.287,NE
71188.83351,6,6,3,40656.12969,1185226.617,WY
74605.03536,7,6,3,31638.22991,1360329.359,VA
71222.59783,5,8,3,54677.97282,1350459.116,AE
80972.99647,5,7,2,48036.61012,1556987.724,VI
51044.2917,6,8,4,37730.00709,886036.1295,AS
65066.54356,6,8,6,27940.28442,1129613.01,WA
76259.82522,5,7,3,19262.61425,1070240.02,ND
77456.40573,6,7,3,37997.54792,1587015.357,VA
75376.9516,4,8,3,25548.51424,1146321.581,VI
79674.43426,6,8,5,17862.7275,1377447.349,MT
64408.08587,6,6,3,40817.89,1113570.852,MI
67932.01032,7,6,2,51145.32062,1593836.785,MD
75146.80359,4,9,6,55577.96645,1560746.866,RI
55378.10435,7,7,2,41416.97915,977980.9211,KS
78113.49969,5,7,2,43345.60758,1292592.392,KS
81516.98657,5,9,5,33263.14435,1458912.584,CO
70306.6799,7,6,2,29572.38924,1037780.48,NE
91392.41934,7,7,6,33379.6764,1792254.818,TX
51110.93411,6,7,2,38408.27206,882170.3184,OH
99629.01358,5,7,5,36950.73906,1883481.075,AE
72656.92618,7,6,3,38568.07963,1268600.361,WA
71938.00237,5,8,3,20097.1385,1157189.438,VA
69503.15045,5,7,4,45266.52944,1180989.324,TN
75287.52728,7,8,3,39219.52988,1813043.926,PW
56753.73014,5,6,2,52718.24234,866666.0554,WI
78044.35165,6,8,6,43771.64636,1671350.14,WV
74838.65747,6,8,6,23637.25637,1137467.586,DE
51580.09906,6,5,4,37511.33915,711499.2446,NM
85260.65515,8,6,2,52358.79317,1940195.374,WV
49733.31051,8,9,4,43558.8253,1496466.357,VA
76751.88142,5,8,3,32295.76549,1448995.115,AK
64595.71155,6,6,4,29668.87669,924271.7911,SD
88794.59963,6,7,6,37994.97385,1747004.583,IA
69909.07866,6,8,4,39347.13568,1576286.214,NH
89908.77306,7,7,4,37295.99683,1712280.706,MA
76278.75269,7,7,4,49250.7059,1852375.507,TN
55405.12012,8,6,4,18257.14925,1007596.043,NH
68270.75669,6,7,4,31159.28871,1034779.19,ID
71275.3149,6,6,4,28922.95889,1006544.527,DE
53079.79601,5,6,2,33083.43471,736798.5333,TN
66690.97247,7,7,3,22619.11464,1109006.287,GU
61644.17361,7,8,5,27809.13508,1384140.227,AA
80015.54973,6,9,3,52469.76545,2084883.79,IN
62591.86149,5,7,4,32210.42844,801194.6198,SC
70673.84254,6,6,3,58256.11476,1412242.755,PA
82535.28052,7,8,4,43272.31005,1890789.177,DE
82610.44538,6,7,5,34880.77042,1841904.243,MH
84776.70849,6,7,6,26952.55681,1467075.169,AS
51918.54687,6,7,3,24734.40652,661043.3565,GA
68858.03162,6,6,3,28846.95052,978035.3448,KY
53418.53531,6,8,4,33572.74697,1250882.292,AE
70696.40245,7,6,3,43313.16512,1409238.798,IN
70902.30487,6,6,3,36768.63393,1162746.621,PR
62043.17585,6,7,6,23249.82461,878862.7457,RI
61411.41703,6,7,3,49175.33938,1338424.788,AE
58293.43194,6,7,5,45033.389,1094347.968,PW
70851.59901,6,7,4,27024.98663,1195897.741,PA
65669.98453,5,8,5,40115.76381,1050239.904,NE
64823.01584,5,7,5,36481.32775,914231.2923,MA
68363.25907,6,6,3,20667.90293,864483.7585,MP
70596.85095,7,7,3,51614.83014,1599478.986,WA
67947.39745,7,7,4,35681.15262,1336356.233,AZ
96807.43691,6,7,5,29269.13734,1808341.466,SD
66733.63181,7,7,3,35193.2115,1424283.373,IL
80665.00157,6,7,3,40952.01693,1471799.676,WA
75378.62764,7,7,4,28300.6076,1347622.483,AZ
65198.94339,7,8,5,23580.86919,1163741.658,MI
78739.2246,7,6,2,28884.04164,1450624.524,OH
66697.53134,7,6,3,25896.99089,982298.0366,AE
58822.04321,5,9,5,34141.83201,868314.4736,SC
75093.95694,6,7,4,27247.95256,1231511.931,LA
68709.27916,5,6,4,16668.26686,663128.8401,TX
68192.53017,6,6,3,46821.31972,1210496.625,TX
84090.36174,6,7,2,25127.54884,1409033.071,OR
69277.75898,5,7,5,57408.31289,1356384.668,NE
63833.38804,7,6,4,28928.91819,1125476.202,RI
70698.78409,7,7,4,22987.66824,1129975.817,FM
68258.10605,4,7,6,36205.14863,1003642.627,IN
62699.43922,6,7,4,37816.3377,1306367.811,NJ
76933.60611,9,7,6,33433.33877,1775874.76,RI
65959.78116,7,6,3,29803.17135,1036685.241,PA
78020.03953,7,7,2,49601.23864,1869929.202,GA
69559.4963,7,7,2,42013.7324,1381085.729,AA
90890.48581,8,8,6,45519.25627,2252243.34,DC
56901.09377,7,6,3,13704.35075,787039.6447,OH
59206.16527,6,8,6,28805.35549,957283.6564,FM
65302.37247,6,6,2,43818.67866,1173695.292,TN
86369.24033,7,5,3,43683.30256,1713161.699,PW
71499.91566,6,7,3,41870.90839,1325503.454,ID
69312.98192,7,8,3,44237.12104,1501497.532,AS
77797.39496,7,6,2,33847.01451,1573580.234,OH
55631.29777,5,6,4,30884.45099,693566.7573,MP
70836.01135,7,6,4,37047.88256,1524586.787,AA
62152.60603,7,6,3,42785.08178,1048818.21,WV
66919.91548,6,7,4,38858.87649,1310764.112,TX
79868.12243,4,7,5,54228.0749,1537329.57,FM
73145.4597,6,7,2,41209.03078,1244881.363,OK
54535.45372,5,7,4,30852.20701,732733.2363,NC
72240.12696,5,9,4,25012.86978,1095806.626,MT
47266.34392,5,5,3,33421.95541,476006.4445,NC
82551.53961,8,5,4,40086.08586,1599911.368,AE
72232.36595,6,8,3,49668.50107,1675825.721,WY
71624.58537,6,7,6,29089.78359,1175868.999,AR
71670.4485,7,7,4,31709.34046,1135079.345,FM
86157.17573,5,6,2,62963.75539,1833208.579,TX
82416.13226,5,7,3,15290.31706,1120349.773,MA
69566.74303,6,6,2,37491.14691,1080735.984,UT
66684.34727,6,7,2,37226.30715,1168574.666,AR
71743.48382,8,8,5,44674.89103,1919693.23,FL
55473.73632,6,8,5,48021.89287,1466605.774,AE
66261.61649,7,8,6,26264.32179,1234037.236,NJ
65380.31624,8,7,6,21641.4762,1269486.337,KY
73431.52793,6,6,3,31148.10331,1176111.788,MS
76169.72844,6,6,2,50352.41648,1371298.425,GA
72630.65101,5,7,5,34119.16671,1246509.14,OR
64601.80273,6,8,4,24117.45838,1020268.855,DE
55995.00731,8,7,4,20895.67945,1130415.41,TX
58301.73272,5,8,6,32759.44783,890559.861,AE
66579.51999,8,7,3,35826.71023,1417158.537,MP
73829.77774,6,6,4,51385.52324,1376492.925,AP
86640.8016,6,6,3,22432.13983,1306207.111,OK
80535.00342,6,8,5,25691.68458,1275208.577,TX
51474.30702,6,8,5,38952.18917,902520.94,TN
69333.68219,6,7,2,17187.11819,872312.1738,PR
55554.79675,6,8,5,44903.44532,994517.0453,NV
64055.28418,8,7,5,27804.60516,1289008.217,AP
76811.40182,8,7,4,27770.24891,1610006.605,MI
78030.06933,7,7,3,42432.70958,1843720.648,TN
76921.67563,7,7,4,44920.65789,1891949.348,PA
63833.84316,6,8,5,34481.67331,1451078.093,AA
69120.09299,7,7,5,36631.92686,1481940.762,AE
65454.97423,4,8,3,47740.63899,1144477.879,CT
53067.1696,8,7,5,46132.75451,1279945.51,NH
59519.20835,6,9,6,42176.86419,1193021.312,DC
64724.68649,7,5,4,43833.66369,1167119.109,VI
83936.74963,7,6,2,25569.36831,1225612.763,NY
70298.13952,7,4,2,33457.74573,1131618.913,ND
79337.32565,6,8,3,41521.38461,1697501.605,NJ
63578.82315,6,7,3,42322.61326,1365496.885,AE
65124.65602,5,6,4,19161.7809,622449.6452,VT
84364.70733,5,7,3,50521.10423,1551094.815,NY
76287.4682,7,5,2,35212.74388,1299126.83,AP
56433.01085,6,9,3,46058.86914,1290324.649,TN
83406.74332,5,7,6,25350.73547,1183884.005,WI
74867.50582,6,8,4,33768.51285,1305934.325,KY
55698.37442,7,8,6,49506.83061,1279117.965,AE
59575.62144,4,7,3,37153.85262,786559.0249,SD
69605.56602,8,7,3,35427.14865,1588196.233,SC
67663.97161,5,8,3,30546.448,976649.0166,NM
75354.4149,7,7,3,21574.47109,1250866.567,KS
63750.21601,6,7,3,40582.00027,1046627.052,GU
72263.21441,6,5,4,28428.30127,1115935.277,HI
69246.15092,6,6,2,35005.79155,1077813.593,OH
65465.53989,6,7,3,31297.52713,1047689.266,NV
107701.7484,7,9,3,37619.43993,2332110.74,CO
58829.37333,7,6,3,31236.58232,956435.2633,MD
94650.54944,7,7,5,27797.78112,1892623.546,IL
49851.13478,5,5,3,32511.84627,283208.1322,HI
61522.93112,6,9,6,30398.57294,1176021.375,WY
59082.00095,5,7,3,33462.67269,783818.682,DE
80732.1713,8,7,6,28954.69773,1625703.075,VI
88222.04239,7,7,2,34795.32008,1961846.905,CT
70651.68514,5,6,2,35339.56993,1084556.029,GA
79289.10799,6,6,2,41321.11197,1428247.074,CO
73969.66467,6,8,6,39663.85423,1634945.808,FM
62857.07813,5,6,4,48339.9406,915992.5578,GU
72991.48165,3,6,2,50626.49543,1042373.524,DC
62794.96597,4,8,5,31162.06331,879618.3222,SD
71806.36195,6,6,2,47563.23158,1210431.684,NV
69584.65691,5,8,6,17045.80773,1059262.039,FM
62357.03095,7,7,5,23382.53939,972417.8089,AA
59716.73664,5,7,5,41273.00907,1242979.154,GU
71093.69196,6,6,3,37143.39873,1096846.086,PA
76336.06984,6,8,3,37258.19982,1392685.285,CT
54762.0543,4,8,5,58460.27986,1080464.852,KS
61666.1515,6,6,2,34605.02957,821413.1935,FM
92280.49747,7,8,4,38004.14521,2237778.026,NY
74312.89823,6,8,3,43906.74417,1518319.641,VI
70026.92525,6,8,3,38102.46556,1503552.206,IL
68524.19436,6,6,2,48112.39408,1219154.403,TN
87927.96606,6,5,2,34724.16282,1276259.018,SD
74082.02275,7,7,2,32617.47347,1400496.655,ME
72245.3376,6,6,2,25508.78544,1127174.713,TX
63555.45973,5,8,3,41839.48396,1251663.851,IN
74170.66239,6,7,2,40719.23735,1469354.782,HI
70005.69443,5,7,4,25136.21543,946556.2637,MH
67547.87107,7,7,4,28131.71902,1150658.595,KY
61776.61566,7,8,3,27970.52173,1325819.913,WV
69200.66427,6,7,4,31085.32304,1150093.889,MP
66887.15243,6,7,3,23806.23576,1009142.338,KY
83201.02149,6,7,5,43837.42476,1705276.19,AK
59944.64516,6,8,4,28999.12825,829794.8233,SC
53676.37215,6,7,2,47027.06248,1046442.634,MT
64074.96149,5,7,5,40211.10647,1152269.431,AP
77324.39733,5,7,2,32839.90146,1091479.56,MS
76870.35628,5,6,4,25655.86712,1039915.341,WV
55897.31438,4,8,5,31094.11082,565732.8175,MO
87765.52423,5,8,6,39910.33971,1739628.383,CO
78331.93253,6,8,3,31032.85907,1442128.732,DC
74569.85807,4,5,2,39183.9578,1004124.909,AR
87314.63582,5,7,2,25224.64592,1143621.36,GA
78019.85596,5,6,2,36689.234,1060241.2,AS
64432.61434,7,7,4,50851.06038,1548962.888,AK
74332.85047,5,8,6,30212.43884,1056984.182,PR
74664.33664,8,6,3,23817.9026,1447353.264,MI
73406.21728,6,6,4,38073.5192,1251566.478,PA
58464.30507,5,7,3,25157.45429,751969.2117,LA
61600.92573,5,7,2,37457.80723,764955.4982,DE
75155.18265,6,6,4,51562.59493,1539958.931,AZ
67828.91266,6,6,2,27127.62794,962747.1639,KY
50144.73988,6,8,3,43233.325,1353854.478,NY
86557.25246,5,9,5,42757.44428,1850525.573,TN
87733.86256,6,6,3,43943.47926,1778411.665,CT
65846.40694,7,8,3,22355.22119,1369006.115,GU
45551.40297,7,6,2,49839.32178,1197975.085,NJ
89946.9002,7,8,4,40502.7397,1930143.831,FL
72792.67074,8,7,2,34104.36601,1481946.194,LA
68709.10049,6,9,4,31659.70025,1347578.53,WV
87506.73197,5,5,3,32699.65258,1358646.746,OH
62862.48802,5,7,3,37254.69839,931768.0455,LA
59054.13026,5,7,5,51384.43323,1205962.995,PR
45978.39092,5,8,3,36062.78846,792146.076,MD
80281.41683,6,8,5,45424.22353,1618670.884,MP
65908.73975,5,7,3,24080.58935,864446.7942,VT
55930.14482,6,7,3,24898.73888,662630.3439,OR
77587.94723,6,7,4,37280.44201,1485145.661,SD
62636.8301,6,6,3,51456.29763,1047226.967,ID
76142.11983,4,9,4,41931.4683,1392793.814,MA
63524.21761,6,5,4,48123.70594,943575.1307,IL
85673.3062,7,6,2,33110.5602,1793398.718,MN
49268.37307,6,8,6,41349.04041,881273.1168,AP
87978.41434,8,8,5,39586.43071,2138713.943,AL
78785.27727,7,7,2,33603.48416,1540869.872,OR
79271.90498,8,7,4,28904.21789,1707650.436,KY
62755.45277,6,7,3,41525.3777,1025705.134,MA
81944.65491,6,7,4,34262.32384,1541186.254,CO
67384.00037,7,8,6,48918.05536,1930344.449,PW
67282.57297,6,8,4,42768.9123,1481146.95,ND
57869.98449,5,6,3,44474.70188,1099725.283,MP
64967.78483,7,7,3,28164.22161,1190867.437,OH
69700.74131,7,5,4,21934.89864,1070318.815,WY
74490.63924,5,8,4,35563.45613,1358213.906,NH
54827.03231,7,8,6,45027.11401,1198725.487,OK
74369.6686,7,8,3,45991.85697,1774715.484,AA
81357.86976,6,6,4,51019.21242,1538903.993,TN
73185.62021,6,7,5,54680.64442,1462360.601,AA
53526.93343,5,6,3,51611.11364,953261.9162,TN
64736.28408,7,7,3,47717.13619,1427108.501,OR
68488.61746,5,7,4,28298.49476,769576.8637,SC
49424.26712,7,5,2,18656.64243,668255.4804,DE
62032.95947,5,7,4,25267.10761,800809.1317,WY
64506.79006,6,8,6,41521.43993,1427202.279,MD
51178.14802,7,7,3,31822.06604,783566.3279,IN
64290.20571,4,7,3,54157.29516,949072.2496,SC
61482.24479,7,8,3,50245.27162,1693591.835,DC
70130.56063,8,10,4,26794.25502,1675557.271,MS
84923.39536,7,6,4,43231.6173,1943359.768,PA
63233.73313,5,7,2,49272.461,1106261.274,MH
53776.63203,7,6,4,29324.00264,978766.9139,MN
67125.14983,5,8,5,22651.11135,997827.2538,VT
66007.93861,6,5,4,45399.55912,1062206.321,CT
64838.4929,6,9,4,32921.01007,1382172.294,AA
83889.43598,7,6,5,17957.86337,1281741.163,OH
78846.27009,7,8,6,41261.18878,1592664.7,LA
72556.20088,5,7,6,31487.03672,1247557.695,VI
62069.76279,6,7,3,27098.84396,779207.5546,MH
88697.61952,5,7,3,29935.90416,1222760.858,GA
57216.21282,7,8,6,35046.01314,1380715.315,NJ
53712.14081,4,7,2,31913.69653,704884.1544,RI
77330.79471,6,6,3,49571.1057,1530480.688,UT
66556.38765,6,8,4,45325.65586,1780415.438,VA
74864.37031,6,8,6,46250.65372,1709667.189,MS
62561.56095,5,8,3,37446.16768,852565.6269,MD
77821.62437,5,7,2,33932.54516,1185310.267,NJ
79579.993,6,9,6,43214.76502,1795093.034,AE
69923.34867,4,6,4,45202.13987,956241.9913,MI
63879.68073,5,7,4,56266.97406,1224454.547,MA
59154.68474,4,6,2,26567.50608,552279.214,ND
52835.26226,8,8,5,34537.001,1186357.179,LA
63750.37363,7,9,3,47248.05759,1582261.701,IL
81741.63202,5,8,5,29755.50821,1478028.174,NJ
77594.60276,7,7,5,24293.63308,1386306.103,NC
79843.14633,6,7,3,42452.94119,1424786.509,AL
77081.68075,4,7,6,40080.43542,1206937.316,CT
70713.64043,5,8,5,29436.45405,1209287.535,PW
63797.99896,6,7,2,26626.53416,1029869.764,LA
45914.01122,5,6,4,26309.23832,300464.0987,IN
88190.46896,5,7,2,25177.48795,1294278.118,AZ
72010.79507,6,8,6,16376.64122,1251757.193,CA
52420.52553,7,6,4,39766.41957,1128403.366,AK
74748.15451,5,7,5,36071.7552,1363669.069,MI
80913.46083,6,7,6,30034.33954,1177744.973,KY
59480.04567,5,8,4,43703.77758,980274.0699,MN
80951.28339,5,6,4,38990.80712,1524115.891,NC
63856.3085,7,7,3,31114.8974,1311902.534,AR
74727.88857,6,7,5,27639.05883,1119992.619,ME
78095.35263,7,7,3,32346.43499,1538922.903,LA
69689.6297,4,6,4,27438.68941,843633.1982,VI
54973.19372,5,7,5,40412.72218,903301.9933,MO
62571.35286,6,7,4,41465.11563,1161995.728,DE
69370.93005,5,5,3,33732.46287,733299.7945,DC
82415.25237,7,6,3,46297.58121,1837930.801,NC
52864.75931,6,8,3,39156.98102,962028.7008,GA
65855.86324,7,8,6,45528.53724,1477765.148,AZ
61310.28003,8,7,4,33201.05371,1419345.607,MS
39411.65279,4,7,4,45851.3983,539483.3966,VT
77265.7483,5,8,3,21558.37575,1097701.943,MP
74777.76433,6,7,2,30013.29805,1412274.486,GU
67474.2798,3,8,4,34971.53955,1013443.438,PR
68848.19668,7,6,4,25880.41441,893919.0388,OR
66148.03832,6,7,4,31574.41047,1234531.601,DC
63595.95836,6,7,3,19345.40638,864702.9339,NE
60741.56973,6,7,4,24534.37105,977024.1102,AS
73540.62894,4,7,5,39756.36603,936148.5119,PR
74633.9417,6,6,3,30600.60461,1056976.975,NC
62016.68605,6,8,3,35750.28631,1040607.312,AE
84249.8608,6,6,4,44571.37813,1641101.519,NY
44247.14904,6,6,4,22011.94593,503065.5056,IL
59473.98832,7,8,6,41215.29823,1296146.939,GU
67839.38147,7,7,3,26377.26824,1164209.619,WY
62972.00399,7,5,2,33869.89954,999814.8898,AZ
61162.58025,6,8,6,36033.70143,1060897.689,DC
87472.25699,6,7,3,48306.7974,1848633.724,SC
48692.97596,5,6,3,36239.39412,617157.9103,NC
67858.50166,5,6,3,29708.75808,857697.1255,AP
72332.05826,6,7,4,45804.32891,1253434.398,KY
80775.9033,6,8,5,26601.55793,1635092.433,NY
75151.10555,7,7,3,32032.14109,1524845.422,AA
62095.03681,6,5,3,36183.2878,763869.6667,IN
75759.48996,5,8,4,46188.16509,1376637.506,WA
64374.30729,8,7,6,23251.0467,1244440.135,VT
48147.87075,6,8,6,32050.57593,693931.5015,AE
64127.44061,6,7,2,42628.71074,1277744.739,VT
83921.90733,6,7,4,39569.83006,1539329.319,GA
54617.88615,6,7,2,29613.844,903881.6639,PA
45493.20843,7,7,3,38938.2712,896944.2443,AP
72780.15123,5,6,2,44953.52365,1184758.842,VA
96395.3218,5,8,7,35036.19213,1731437.416,WV
47467.42392,6,7,3,37341.62134,762144.9261,MI
61807.48493,6,8,5,44586.72495,1270905.02,OK
54794.42399,6,8,4,39385.6836,1000043.903,AS
94923.40619,6,8,3,43818.81314,1967637.287,VA
62058.50246,7,6,3,28954.49749,1114779.247,MP
46952.22944,6,6,4,31628.22805,671661.7134,ND
67003.62956,7,7,3,28464.33389,1214986.886,KS
87835.27161,4,7,3,16250.76883,1053236.6,NH
73433.62623,7,6,2,44544.23046,1515005.384,WY
70124.38688,7,7,6,51673.96267,1732196.217,MS
84366.24462,5,8,5,43445.0159,1587122.369,CT
60343.59941,8,7,4,24199.05275,1184893.56,IL
71308.86039,6,9,3,22710.19219,1314348.699,MN
65430.97914,4,7,4,33320.39672,717825.3597,AZ
73591.48889,5,7,3,51662.31774,1441736.761,MH
52805.83596,7,7,4,37161.1126,1119542.311,KY
58187.0494,6,7,4,31551.86373,850977.0123,MS
70506.22247,6,8,3,44706.71849,1655466.736,KY
77412.45431,7,7,4,33258.83439,1641739.518,MN
65087.71793,7,7,3,40283.24977,1369976.501,AS
72547.04742,6,7,3,39218.75914,1465835.843,AA
78864.05341,6,7,3,50194.10811,1789334.851,SD
67335.75773,7,7,6,10311.00139,863297.1767,DC
79552.39015,5,7,3,50113.83691,1425366.413,CO
89089.43207,7,9,5,49782.15207,2271112.744,SC
67110.33438,7,7,6,31998.76325,1370699.722,VT
80778.90088,6,6,3,34431.16874,1566740.128,OR
76624.14812,5,6,4,47039.09365,1436995.2,MA
80011.58352,6,6,2,26576.39199,1345962.955,WV
70472.79238,6,6,3,34894.15883,1265180.909,MH
57456.99716,5,8,6,37378.95089,1061222.537,PA
80000.76417,6,6,3,42245.4464,1383967.463,KS
66387.6838,6,8,5,22552.53591,1051519.066,MD
64699.39397,7,7,4,49083.66618,1550359.548,MA
84777.30248,5,6,2,42038.80335,1375057.083,OH
81196.61131,7,7,3,49574.70781,1882978.9,DE
60690.71865,8,7,3,35528.50391,1274053.64,DC
72000.91793,7,8,3,27699.04897,1426434.644,NC
51144.77077,7,7,4,39369.30084,913587.0974,DE
57683.84762,7,7,4,43348.48868,1116730.867,MH
63759.0507,6,8,6,35071.99599,1226586.921,CT
68615.76709,9,6,2,51791.80812,1836978.483,VI
66823.4329,8,6,4,30852.29111,1452153.849,VT
67564.16592,7,8,5,21880.05031,1294750.368,HI
68008.61543,4,8,5,28908.08678,1059870.965,AA
73715.42371,6,8,3,45540.93836,1615346.75,AA
50813.70267,7,6,2,30767.31362,1107692.003,OH
83814.10116,9,7,3,51538.0568,2330289.701,MO
51666.77275,8,8,3,41926.02443,1116193.293,WY
69236.93433,6,6,4,39399.93645,1072253.834,GA
81099.57815,6,7,4,29780.17308,1626941.788,RI
59303.82319,7,9,3,43609.46243,1669681.231,GU
69610.9725,4,6,4,39210.48262,806121.8394,RI
77402.40158,6,8,6,39351.01562,1680252.737,CA
73386.40734,5,8,4,38413.49048,1186441.756,AA
70961.58131,9,6,2,38251.81217,1766248.403,IN
81181.5688,7,8,5,26690.70991,1641055.939,AZ
57272.32797,8,7,2,30099.39506,1120894.804,PR
58871.79001,8,7,5,25091.82355,1325706.901,VA
74029.34982,7,6,4,36360.2738,1593347.849,PW
56849.22111,4,7,3,43522.68518,605073.4908,KS
73587.04646,6,7,2,25271.93098,1064509.523,AP
49728.43703,6,8,3,37608.67975,872365.8799,AZ
60631.11084,6,8,3,40928.28419,1117741.757,HI
78404.3633,7,7,3,49398.25748,1935172.995,SD
86611.17802,5,8,3,45359.02795,1668670.656,MO
58914.48624,7,6,2,35282.71403,1072704.89,DC
75867.02443,6,8,4,56294.43444,1914746.582,VA
66581.57483,5,6,3,18230.51893,839194.0689,NE
62820.17908,8,8,6,23734.16959,1285157.87,MP
69711.90393,6,8,3,36291.1452,1433614.967,IN
82710.58982,6,5,4,44768.68811,1459342.887,AA
58828.04163,7,9,6,44277.30064,1652845.981,AK
53161.83239,5,9,4,30535.2556,725830.602,PW
79361.02651,5,7,3,53875.28901,1378863.688,PA
58325.69569,6,7,6,31256.22333,1003941.929,AL
55772.89874,6,7,2,41638.65687,729882.6249,NY
71893.42934,6,7,3,40364.19315,1270047.528,MT
75922.88558,7,6,2,49458.66507,1695706.132,UT
54648.28607,6,8,4,20270.54195,714822.5872,MN
71857.57141,6,6,4,52563.97982,1462899.031,IL
67424.18822,5,8,6,32412.84314,1127260.126,ID
70564.86258,5,7,5,38376.46825,1014226.299,ME
74237.26128,5,5,4,37651.01453,852982.5644,AL
58004.2709,5,8,6,29182.7206,830286.7066,NC
101928.8581,5,9,4,22804.99194,1938866.49,IL
55809.49459,7,6,4,49001.90125,1247645.41,CT
48357.06347,5,8,3,45206.72551,813415.1281,FL
65017.74563,5,6,2,26910.32075,679373.4015,PW
66949.0012,5,6,3,30323.73988,814879.2063,FM
82848.55863,6,6,4,40338.11037,1489540.135,ME
65851.26289,7,7,5,36110.06309,1468738.755,PA
93579.11668,6,6,4,38977.93739,1859883.661,NC
76114.15936,7,7,5,42601.8153,1558758.796,VA
84289.795,8,8,4,42768.4581,2120888.345,FM
57715.53989,6,8,5,19844.17257,790598.827,CA
85825.85915,7,6,3,13983.30125,1137465.336,OH
62765.29405,8,7,4,22272.18604,1369753.282,UT
70205.72154,6,9,5,26973.43343,1433221.122,WI
66595.66324,5,7,3,42385.40082,1373048.099,OK
64303.64009,6,7,3,20214.598,941950.5795,FL
57358.62333,7,7,3,22061.58541,948279.9394,PW
74216.12905,6,7,3,45068.59934,1365036.084,SD
68503.48554,4,8,4,34699.25818,1289082.363,KS
55481.28674,6,10,3,42179.67004,1398979.249,MA
75265.99827,8,7,5,13108.01789,1559678.613,AA
68854.09085,7,8,5,37482.54576,1485677.064,CO
74854.10011,5,8,4,50538.01354,1553592.98,KS
54634.31766,6,8,6,41564.0063,1179278.094,UT
57098.2024,8,6,2,42721.28569,1262465.989,SC
68035.56212,6,9,4,34174.74428,1663509.393,MI
63128.60652,5,7,3,39536.8097,930011.5709,UT
62937.04797,6,9,3,38082.48344,1584167.851,OR
82915.91143,7,8,5,50445.64737,2185480.091,AZ
70138.53362,6,7,4,44684.73719,1529028.714,IN
75611.47181,6,7,6,22047.19911,998240.8508,OK
42822.3111,7,5,3,29670.20231,513215.9882,NH
60145.23086,7,8,5,25198.78667,1136448.409,AA
87853.8483,7,8,6,42302.261,1898668.844,MA
66392.57099,5,8,5,26623.18416,1255576.273,NM
58204.22309,6,7,5,46663.40274,1367641.27,RI
88244.61487,7,9,3,25791.99499,1788285.239,SC
68737.59871,5,8,6,34216.69172,1230363.234,NY
56423.03428,5,8,3,40155.74285,1000216.858,NE
66678.06217,4,7,5,23031.17032,587007.8442,AL
71517.01424,8,8,5,40239.28257,1734373.044,AZ
66097.62203,4,6,4,37467.59631,762167.2533,PW
76423.31757,8,8,5,24402.23731,1532845.723,NE
72660.15764,5,6,4,48711.5547,1243501.651,CA
92787.28248,5,7,2,36590.45042,1628878.094,MD
